URL,True Label,Predicted Label,Malicious Probability
blockbuster.com/catalog/all/persons/e/8,safe,safe,0.05672127
http://163.172.88.136/i586,malicious,malicious,0.99903303
www.sgi.com/products/,malicious,malicious,0.94267935
articles.latimes.com/1996-03-08/sports/sp-44677_1_earl-weaver,safe,safe,0.041048348
citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.71.8175,safe,safe,0.0530985
http://45.95.168.254:1691/dvrbot.mipsel,malicious,malicious,0.9970682
boltsfromtheblue.com/2011/10/24/2511542/why-the-san-diego-chargers-shouldnt-fire-norv-turner,safe,safe,0.008116245
http://www.autoursdurock.info/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=19&Itemid=0,malicious,malicious,0.99873775
www.deleveld.dds.nl/allegttf.htm,malicious,malicious,0.91946805
http://slaviacapital.com/tlacove-spravy/strategicky-rozvoj-a-s-chemes-humenne,malicious,malicious,0.77338314
http://www.multimediaweb.eu/it/solutions/siti-web/come-scegliere-il-sito-web.html,malicious,malicious,0.9864554
lindaberglin.campaignoffice.com/,safe,safe,0.008992255
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=Wright2-1285%3C,safe,safe,0.012995303
http://www.prxonline.net/index.php?option=com_content&view=article&id=59&Itemid=64,malicious,malicious,0.9987613
http://www.mhrmmlsu.in/index.php?option=com_content&view=article&id=45&Itemid=79,malicious,malicious,0.9987176
firstfinancialeducationcentre.com/,safe,safe,0.0069354177
itunes.apple.com/au/album/tangents-the-tea-party-collection/id301957821,safe,safe,0.15313119
http://mueblescomuneros.com/informatica/8-informatica/detail/13-actiu0001siluet.html?tmpl=component,malicious,malicious,0.75876796
https://skecherstanio.pl,malicious,malicious,0.9990296
http://us.battle.net.login.en.rrweb.asia/login/en/login.html?app=bam,malicious,malicious,0.6931865
http://www.pinkplanetplasencia.es/index.html?option=com_content&view=article&id=5&Itemid=44&font-size=larger,malicious,malicious,0.9988991
http://www.fagnaniebertagnoli.it/ACCESSORI/konig.html,malicious,malicious,0.9990214
http://rabbikramerslegacy.com/tributes/stories-encounters?start=6,malicious,malicious,0.98655516
mutualart.com/Artist/William-Dargie/4C4CBBF72D80C500?KEYWORD_K=william%20dargie,safe,safe,0.0075716376
http://hayalmutfak.com/projelerimiz/projelermz/gazi-ecz.html,malicious,malicious,0.9914012
amazon.com/Chicago-10th-Anniversary-John-Kander/dp/B000HEWGFQ,safe,safe,0.0024765134
articles.sfgate.com/2001-12-18/sports/17632009_1_knbr-tony-salvadore-bob-agnew,safe,safe,0.043256342
http://www.bandabiografia.com.br/index.php/a-banda/eventos/15-anos,malicious,malicious,0.9986846
en.wikipedia.org/wiki/Tuks_FC,safe,safe,0.052357614
www.lysator.liu.se/mud/katmandus.html,malicious,malicious,0.92987216
focusdep.com/biographies/Doug/Harvey,safe,safe,0.059975684
http://www.hotsource.ch/index.php?page=shop.product_details&category_id=3&flypage=flypage.tpl&product_id=5&option=com_virtuemart&Itemid=68,malicious,malicious,0.9986242
besfchange.site,malicious,malicious,0.9989933
http://www.connexion3.gr/el/news/25-neo-comic-blog,malicious,malicious,0.99886763
wfsd.k12.ny.us/,safe,safe,0.034465075
http://www.arjanland-kerstbomen.nl/grote-bomen?format=pdf,malicious,malicious,0.998364
finance.boston.com/boston/quote?Symbol=61%3A52507,safe,safe,0.028111339
groucho-karl-marx.blogspot.com/2011/09/central-states-news-interstate-29-set.html,safe,safe,0.0019288659
mirmetalla.by,malicious,malicious,0.99828184
ut.imm-ltt.gq,malicious,malicious,0.8859617
amelielacoste.com/,safe,safe,0.0020505786
sakadio.net/new/1/www.paypal.com/,safe,safe,0.009673655
http://web.de/magazine/unterhaltung/kultur/freunde-politik-kunst-abschied-guenter-grass-30629306,safe,safe,0.12638944
http://www.adriaszalon.hu/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=1043&category_id=42&option=com_virtuemart&Itemid=80,malicious,malicious,0.9989731
http://io9.com/5867059/val-kilmers-meth-loving-mad-scientist-makes-new-friends-on-saturday-night-live/lib/scribe/scribe,safe,safe,0.0039149523
http://www.kospel.pl/pl/produkty.html?start=9,malicious,malicious,0.99283606
youtube.com/watch?v=2dlutmeF1U0,safe,safe,0.0055136085
http://kickass.to/internet-download-manager-idm-6-23-build-11-registered-fake-serial-fixed-32bit-64bit-patch-crackingpatching-t10593259.html,safe,safe,0.044914007
kc-lofts.com/bldgs/coldstorage.htm,safe,safe,0.024116099
arrivaldatesen.com,malicious,malicious,0.99839777
http://www.teppichreinigung-tonollo.de/index.php/en/imprint.html,malicious,malicious,0.9980051
thetweensnews.com/2010/09/,safe,safe,0.01308465
bjd-garden.com,malicious,malicious,0.9976381
checkfbsystim404.000webhostapp.com,malicious,malicious,0.998932
https://paytm.com/shop/p/mahindra-centuro-rockstar-red-CMPLXSCOMAHINDRA-CENMAHI297535DB3A17B,safe,safe,0.008749962
http://www.banneton.com.au/sejeal.jpg,malicious,malicious,0.9973288
creditunionaccess.com/cu24694.htm,safe,safe,0.16543776
wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=REG&db=bobstg&id=I3258,safe,safe,0.005220294
http://www.purecarpartsss.co.uk/index.html,malicious,malicious,0.9980928
montreal.extendedstayhotelnetwork.com/,safe,safe,0.0060252547
nosorigines.qc.ca/genealogielistfirstname.aspx?ancestor=11&Family=Dion_416&lng=en,safe,safe,0.013058007
http://www.saigontrangsuc.com.vn/Nhan/Nhan-Cap-OR027.html,malicious,malicious,0.9975785
youtube.com/watch?v=7jGONYemmdQ,safe,safe,0.003529787
omdb.si/index.php/ofilm/?i=82111,safe,safe,0.018772066
lbpoly.schoolloop.com/,safe,safe,0.28721285
http://23.95.89.71/skid.arm4,malicious,malicious,0.99918723
http://mmc-leipzig.com/impressum.html,malicious,safe,0.27732193
http://www.oktoberfestcapannelle.it/oktober/chi-siamo,malicious,malicious,0.99853724
www.ganhe5.com.br/br/como-participar/concluido.htm,safe,safe,0.063871086
universalorlandojobs.com/,safe,safe,0.021377742
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7crBMvp7ZBTL9JXnBDjyNQQsc2BDPxDOYLvoBGx5mg27XIIlWNdHWiFpI63G4i2z2ywD5wu2t-8YvrFLIjW7PBG6G1QrIPSfTiiZSSowmV_Hin_dhGiiP28ygvZoKpjCWfRVHhb9g5fApYmx-9u4vhycKpiOOMAEyOtNyb4kYXPeAwD9UlzhgP4okIj_4MlzO7jsDzqvi89OHBVyTqy9qA65olD_4w\%3D\%3D&amp;attredirects=1',safe,safe,0.0396356
http://www.umeataxi.se/index.php?option=com_content&view=article&id=43:utvecklad-taxiverksamhet-gav-umea-kommuns-foeretagspris&Itemid=1,malicious,malicious,0.9990505
www.registro.hut4.ru/seguro-desco/index.html,safe,safe,0.11334354
http://totallifechurchjax.com/index.php?option=com_jcalpro&Itemid=180&extmode=day&date=2013-01-30,malicious,malicious,0.99760026
http://friendsoftariro.org/index.php,malicious,malicious,0.9967591
portuense.it,malicious,malicious,0.99878585
http://www.ahminspections.ca/realestateagents/7?phpMyAdmin=so8kK4koEHUy-VVzS9wK2LuLOK6,malicious,malicious,0.9976801
espn.go.com/mlb/player/stats/_/id/29154/ryan-tucker,safe,safe,0.03515929
en.wikipedia.org/wiki/Constant_Altitude_Plan_Position_Indicator,safe,safe,0.06684357
http://babal.net/news/view/42901/%D8%AF%D8%B9%D9%88%D9%89-%D9%82%D8%B6%D8%A7%D8%A6%D9%8A%D8%A9-%D9%84%D8%AD%D8%B5%D9%88%D9%84-%D8%A7%D9%84%D8%A3%D8%B7%D8%A8%D8%A7%D8%A1-%D8%BA%D9%8A%D8%B1-%D8%A7%D9%84%D9%85%D8%AE%D8%A7%D8%B7%D8%A8%D9%8A%D9%86-%D8%A8%D9%82%D8%A7%D9%86%D9%88%D9%86-14-%D8%B9%D9%84%D9%89-%D9%85%D9%85%D9%8A%D8%B2%D8%A7%D8%AA%D9%87,safe,safe,0.04676956
http://australasiansocceracademy.com.au/soccer/index.php?option=com_content&view=article&id=60&Itemid=92&lang=en,malicious,malicious,0.9993108
mirrorfootball.co.uk/news/Northern-Ireland-face-losing-key-trio-Lee-Camp-Sammy-Clingan-and-Grant-McCann-for-Italy-match-article809611.html,safe,safe,0.08453274
share-games.com/twisted-lands-insomniac-game.htm,safe,safe,0.0017193556
http://92.222.70.178/SBIDIOT/arm,malicious,malicious,0.99896604
rootsweb.ancestry.com/~mnrrvn/Metis-1721-1725.html,safe,safe,0.014550567
hotnewsonglyrics.com/joseph-vincent-if-you-stay-lyrics.html,safe,safe,0.0044771433
http://marshall-skateboarding.com/index.php?option=com_content&view=section&layout=blog&id=6&Itemid=57,malicious,malicious,0.99945676
wikimapia.org/2114245/Cecil-Fraser-Youth-Center,safe,safe,0.0023665428
allyoucanread.com/missouri-college-newspapers/,safe,safe,0.032977343
rtlaw.com/who-we-are/attorney/Michael%20J.%20Dewberry,safe,safe,0.0036463737
http://tobogo.net/cdsb/board.php?board=storybook&bm=view&no=153&category=&auth=&page=1&search=&keyword=&recom=,safe,safe,0.015253782
twitpic.com/74cbmt,safe,safe,0.028787613
bbc.co.uk/shropshire/content/image_galleries/farhan_akhtar_gallery.shtml?1,safe,safe,0.12644237
https://www.gov.uk/government/organisations/the-office-of-the-leader-of-the-house-of-commons,safe,safe,0.082378745
http://mylust.com/videos/131697/my-beautiful-indian-girlfriend-playing-with-me-on-the-construction-site/,safe,safe,0.0038426518
sbergonzi.org,malicious,malicious,0.99831796
http://www.muscle-xpo.co.nz/login,malicious,malicious,0.98353535
http://www.bjorklidensgolfklubb.se/index.php/klubben/medlemskap/83-informationinenglish,malicious,malicious,0.9497379
http://www.pro-cycling-tours.co.uk/about-us,malicious,malicious,0.99196416
www.cine29.com/images/login/login-form.php?6cf2ae40fbb2b0764b506d0d83e427b6,safe,safe,0.061306715
soccernews.com/ecuadorian-midfielder-welcomes-benfica-interest/82550/,safe,safe,0.017561615
http://www.gonzalespd.org/index.php?option=com_jcalpro&Itemid=43&extmode=day&date=2013-02-21,malicious,malicious,0.99886936
redorbit.com/news/health/632583/seiu_united_healthcare_workerswest_to_strike_at_john_muir_medical_1/index.html,safe,safe,0.0034657717
rarefilmfinder.com/showfilm.php?id=4338,safe,safe,0.0022987723
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1.id-app7.co.uk/identify-customer=PSC2wP9G5m1qAVZJCe0OgCFnHs9I87CN0MPDYPQOowjSQnzna39OZGzQMCTehr5eQznhDJToyH8qo2chIb60ZEkJMY5xufgZRSJP/,malicious,malicious,0.98155934
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8.eu-id3.com/identify-customer=Ip5kD6mQcP9eY0goxz7yG2Zn08BpFyu4jQ9F2y9WTsF89uOiCKuSCaVHHpjNvkTupYmRuIml86DxegV6B41etX3OsqtVR6sKGiNl/,malicious,malicious,0.9968573
missouritruckaccidentlawyerblog.com/2011/08/trucking-accident-in-missouri-closes-interstate-44.html,safe,safe,0.07968831
starsontop.com/shakira/lyrics/fijacion_oral_1/,safe,safe,0.009849191
antoniotarazona.ifunnyblog.com/alessandrofabianiaston/,safe,safe,0.16289276
maps.thefullwiki.org/1965,safe,safe,0.060296297
http://thenextweb.com/shareables/2012/05/29/this-site-is-archiving-the-electronic-sounds-of-the-past-and-its-awesome/gtm.js,safe,safe,0.10799897
summitpost.org/mount-royal/477543,safe,safe,0.062234282
businessweek.com/bschools/rankings/full_time_mba_profiles/haas.html,safe,safe,0.23513985
http://9779.info/%E5%84%BF%E7%AB%A5%E5%9B%BE%E5%BD%A2%E7%B2%98%E8%B4%B4%E7%94%BB/,malicious,malicious,0.9977283
http://9779.info/%E5%84%BF%E7%AB%A5%E5%9B%BE%E5%BD%A2%E7%B2%98%E8%B4%B4%E7%94%BB/,malicious,malicious,0.9977283
accident-report.com/USN/nnames/usnf.html,safe,safe,0.043242276
http://www.klinghammer.com/en/service/partner-programm/premium-star-partner,malicious,malicious,0.9900495
https://mitsui-jyuku.mixh.jp/uploads/975ODNO38B.exe,malicious,malicious,0.9983858
en.goldenmap.com/KSMO-TV,safe,safe,0.0271734
adweek.com/adfreak/stride-challenges-you-break-records-long-lasting-activities-132791,safe,safe,0.0021477938
supportphonelost.com,malicious,malicious,0.99817944
sportplanet.com/sbb/hfbl/html/players.html,safe,safe,0.027513504
scorespro.com/,safe,safe,0.0024836063
http://www.tiendagnulinux.com.ar/calcomanias-en-vinilo?page=shop.browse&category_id=28,malicious,malicious,0.99303746
http://www.malsaker.nu/lankar/45-forum-malsaker/8-norska-ambassaden,malicious,malicious,0.9990233
ondertitel.com/ondertitels/info/Reservation-Road/27756.html,safe,safe,0.0041337013
www.pantos.org/atw/usable.html,malicious,malicious,0.89817923
americanprogress.org/events/2009/07/inf/SmithReidInez.html,safe,safe,0.019043207
http://165.22.80.89/armv4l,malicious,malicious,0.9991564
http://sls.org.cn/Pages/Detail.aspx?id=4516,malicious,malicious,0.961182
icehockey.wikia.com/wiki/David-Alexandre_Beauregard,safe,safe,0.0617643
http://zjtfjt.com/ywbk-xdwly-jywd.asp,malicious,malicious,0.84105325
http://hmbwgroup.com/wp-includes/js/tinymce/themes/modern/chib.exe,malicious,malicious,0.99608845
https://onedrive.live.com/download?cid=72EF66C14DF86B76&resid=72EF66C14DF86B76%21188&authkey=AJY07OLs2lCFJ_o,malicious,malicious,0.9973805
wn.com/CHOM-FM,safe,safe,0.042702317
libreriauniverso.it/scheda.php?id=9780071484800,safe,safe,0.25756752
ezertrans.com,malicious,malicious,0.9988936
http://sparcochile.com/index.php?option=com_content&view=article&id=54&Itemid=75,malicious,malicious,0.99909365
contributor.yahoo.com/user/1121213/patricia_ellis_on_target_career_coaching.html,safe,safe,0.113806665
http://www.synshaltk.dk/index.php?view=detail&id=13&option=com_joomgallery&Itemid=95,malicious,malicious,0.9991205
http://southcountyclassified.com/wp-includes/chtayd_ikfdn/1126f989208b4593fe6fb8e44d59767d/view/login.php?amp&amp;amp&amp;amp&amp;amp&amp;cmd=login_submit,malicious,malicious,0.94666415
www.rw-designer.com/cursor-library,malicious,malicious,0.90747213
www.internationalflight.homestead.com/one.html,malicious,malicious,0.932356
en.wikipedia.org/wiki/Talk:Burn_After_Reading,safe,safe,0.0597111
http://111.43.223.62:55961/Mozi.m,malicious,malicious,0.9987649
multiplan.com/patients/,safe,safe,0.08281088
pdfgeni.com/book/singer-featherweight-301-manual-pdf.html,safe,safe,0.026599586
http://www.steelconcepts.co.za/index.php?option=com_content&view=article&id=5&Itemid=5,malicious,malicious,0.9964996
kahuna.clayton.edu/~jbrooks,malicious,malicious,0.957585
facebook.com/pages/John-Burroughs-School/20074600378,safe,safe,0.0023344755
http://www.art-ecology-education.org/fr/permaculture.html,malicious,malicious,0.97942644
kaunabreakfastkitchen.com,malicious,malicious,0.9982506
streetfighter4.org/,safe,safe,0.005646229
examiner.com/marcus-foster-in-national/marcus-foster-s-new-album-nameless-path-debuts-on-june-13-2011,safe,safe,0.0014674664
http://badmildiou.com/bin/bg_6b4131b99633431e8d2a09784711b1ac.exe.upx.exe,malicious,malicious,0.9522016
https://mitsui-jyuku.mixh.jp/uploads/53043fvasea.exe,malicious,malicious,0.9992023
http://www.alte-druckerei.de/index.php/fernsehtechnik/neue-tv-modelle-und-elektronikartikel/54-neueste-plasma-lcd-led-geraete?tmpl=component&print=1&layout=default&page=,malicious,malicious,0.995659
http://www.fritec.nl/index.php/component/user/remind,malicious,malicious,0.9716613
http://www.kidsfestshellharbour.com.au/index.php?view=article&catid=49:kidsfest-shellharbour-2012-program&id=113:day3-tue-a&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=75,malicious,malicious,0.9990874
millyandhenry.com.au,malicious,malicious,0.9967141
kaiserinsuranceonline.com/,safe,safe,0.0038720965
nrc.gov/,safe,safe,0.0030987263
uknwdomaz.co.za,malicious,malicious,0.9952625
http://www.pinkplanetplasencia.es/index.html?option=com_content&view=article&id=3&Itemid=42&font-size=smaller,malicious,malicious,0.99885005
hermesvargas59.000webhostapp.com,malicious,malicious,0.9974632
tools.ietf.org/html/rfc1345,malicious,malicious,0.9943727
tvguide.com/celebrities/robert-francis/172134,safe,safe,0.009097278
daggy.name/cop/bkofdead/alive-d.htm,safe,safe,0.02855146
hotel.rieger.yonad.cz/accommodation/jicin/bohemian-paradise/,safe,safe,0.1450032
visitmonmouth.com/page.aspx?Id=2127,safe,safe,0.11316514
pollyklaas.org/yourchild/recovery_runaway.html,safe,safe,0.0131191015
facebook.com/jtanguay2,safe,safe,0.040105283
spoke.com/info/p6hhsCn/VinceMurdocco,safe,safe,0.042190433
justfruitrecipes.com/fru-0159680.html,safe,safe,0.005853057
http://www.lenek.no/index.php?view=article&catid=1:startside&id=14:lene-anbefaler&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=13,malicious,malicious,0.9983771
http://goi.net.br/index.php?Itemid=53&option=com_properties&view=properties&sid=4:&lid=20:&lcid=46,malicious,malicious,0.98261434
somebodyfix.me/security/login.php,safe,safe,0.25742477
www.pushok.com/soft_cvs.php,malicious,malicious,0.9582705
maxalbums.com/index.php?artist=Laddy+Gaga&album=Love+Games+The+Remixes,safe,safe,0.0024110079
tibia3pacc.w.interia.pl/,safe,safe,0.031428516
members.aon.at/herwig.bauernfeind/os2.html,malicious,malicious,0.5872315
movies.yahoo.com/movie/contributor/1800070604/bio,safe,safe,0.035779536
http://gmmfuelassist.co.uk/sport/243yas27.exe,malicious,malicious,0.99852085
dzzle.com/videos/vern,safe,safe,0.011452317
www.cse.msu.edu/rgroups/prip/,malicious,malicious,0.9778446
http://www.ex-forex.info/ourfriends/index.html?part=15,malicious,malicious,0.9976506
https://bizydev.com/chase/chase.bizydev.com/business/personal/user-verification/en/user/login.php?cmd=login_submit&amp;id=d7e0f2cbf3cdfde3964e57b394cddb77d7e0f2cbf3cdfde3964e57b394cddb77&amp;session=d7e0f2cbf3cdfde3964e57b394cddb77d7e0f2cbf3cdfde3964e57b394cddb77,malicious,malicious,0.9039218
http://45.84.196.235/bins/jKira.mpsl,malicious,malicious,0.9993674
http://167.114.129.9/razor/r4z0r.ppc,malicious,malicious,0.9992189
www.qub.ac.uk/schools/eeecs/,malicious,malicious,0.99683267
youraccess-recovery.com,malicious,malicious,0.99435544
chevrolet.com/,safe,safe,0.012943089
static.espncricinfo.com/db/ARCHIVE/WORLD_CUPS/WC87/,safe,safe,0.020958722
peterseidelbooks.com,malicious,malicious,0.9985286
barnesandnoble.com/w/james-arness-james-arness/1103736374,safe,safe,0.011708915
ncisfanwiki.com/page/Mark+Harmon,safe,safe,0.006748736
http://www.geothermalanywhere.com/sk/plasmabit-technologia.html,malicious,malicious,0.98863965
nottingham.ac.uk/Classics/Research/conferences/epic-interactions.aspx,safe,safe,0.10855955
http://165.227.86.155/SBIDIOT/x86,malicious,malicious,0.9988928
http://www.petdogwash.com.br/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5wZXRkb2d3YXNoLmNvbS5ici9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD05MTpwcm9kdXRvcyZjYXRpZ,malicious,malicious,0.9988572
http://www.allsolarflorida.com/index.php/preferred-vendor-signup/6,malicious,malicious,0.9988639
https://serverfault.com/questions/512828/virtual-interface-gets-static-ip-actual-interface-doesnt,safe,safe,0.026351392
www.ibmmainframes.com/forum-39.html,malicious,malicious,0.6463008
http://torcache.net/torrent/439F96393B91BB020F97F64B7B7D2D0DA35BE519.torrent?title=[kickass.to]the.flash.2014.s01e03.hdtv.x264.lol.ettv,safe,safe,0.004008949
jakubkucytowski.com.pl/wordpress/wp-includes/js/tinymce/themes/index.htm,safe,safe,0.042767525
centralhockeyleague.com/pressroom/index.html?article_id=2618,safe,safe,0.013553619
asconinv.com,malicious,malicious,0.99830204
danaburns.blogspot.com/,safe,safe,0.0034547448
www.ataniel.org/contents.htm,malicious,malicious,0.78803456
www.qinxin.cn/images/index.htm?ref=fxfzkscus.battle.net/d3/en/index,safe,safe,0.21754825
amazon.com/About-Alice-Calvin-Trillin/dp/1400066158,safe,safe,0.0020132065
myspace.com/dexterbluestime,safe,safe,0.0046181083
123people.com/s/michael+bluma,safe,safe,0.005001545
http://www.artedesignsas.it/catalogo.html?page=shop.product_details&flypage=flypage.tpl&product_id=235&category_id=1,malicious,malicious,0.99642736
mmm.moody.edu/GenMoody/default.asp?SectionID=1EE3BF9B575D4EFD90857B629BC8D5B0,safe,safe,0.0389964
facebook.com/pages/erick-spoelstra/115989591774409,safe,safe,0.023723185
kotaku.com/5395085/behold-the-single+player-fighting-game,safe,safe,0.0021719337
http://www.ada-hotel.com.ba/index.php?option=com_content&view=article&id=48&Itemid=65,malicious,malicious,0.99509835
www.jh-tool.net/images/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,safe,safe,0.02225697
sarayjimenez.bid,malicious,malicious,0.99824774
http://www.bg-ricevimenti.it/index.php/eventi/inaugurazioni.html?fontstyle=f-larger,malicious,malicious,0.9954663
www.oberon.ch/blackbox.html,malicious,malicious,0.79665697
veromi.com/Maureen-Norman.aspx,safe,safe,0.0026144385
lepg.org/people.htm,safe,safe,0.09602624
http://static.youku.com/v1.0.0149/v/swf/qplayer_rtmp.swf?VideoIDS=XNTIzMjg3NzU2,malicious,malicious,0.8741929
travel.yahoo.com/p-travelguide-12420867-harry_s_savoy_grill_wilmington-i,safe,safe,0.006376028
lead411.com/Robert_Baldwin_377210.html,safe,safe,0.0053031445
usidentify.com/l/lowery,safe,safe,0.034438193
boston.com/business/healthcare/articles/2009/07/10/evaluating_jim_tobins_reign_at_boston_scientific/,safe,safe,0.0023366213
timeoff.wsisiz.edu.pl/rpms/,malicious,malicious,0.9809203
http://garo-reisen.rs/index.html,malicious,malicious,0.9939906
http://104.248.114.137/telnetd,malicious,malicious,0.9986744
webmii.com/Result.aspx?f=Shelley&l=Berman&r=en-us,safe,safe,0.12746459
www.osnews.com/story/6761,malicious,malicious,0.9884635
tableforonemondaymourning.blogspot.com/,safe,safe,0.022901356
imdb.com/title/tt0399201/,safe,safe,0.042610645
https://privatbank.ua/ua/business/otraslevyje-reshenija-dlya-biznesa/uslugi-dlya-horeca/,safe,safe,0.05338645
coyotes.nhl.com/club/player.htm?id=8468695,safe,safe,0.011064112
http://variety.com/2015/film/news/broken-hollywood-the-bizs-top-players-call-out-ways-industry-needs-to-change-1201416866/,safe,safe,0.0025643706
http://www.haas.lu/index.php?option=com_content&view=article&id=26&Itemid=140&lang=fr,malicious,malicious,0.99876434
thinkexist.com/quotes/dorothy_parker/,safe,safe,0.029259443
nymag.com/daily/entertainment/2011/06/downey_jr_favreau_raise_iron_m.html,safe,safe,0.010138154
ca.answers.yahoo.com/question/index?qid=20070805191401AApIBQ2,safe,safe,0.013075888
https://berrycollege2-my.sharepoint.com/personal/tfreeman_berry_edu/_layouts/15/guestaccess.aspx?guestaccesstoken=GpJzQZX4uDR%2bGJomNQJ9lcVWWiQvVwKIV5EFAn6AW1I%3d&docid=1_17c9d82461eb64869a103e0463529b21d&wdFormId=%7B628CEE9E%2D90A4%2D41B1%2D9939%2DC804DF4BAF9A%7D,malicious,malicious,0.8413249
http://www.bg-ricevimenti.it/index.php/location/versiliana.html?fontstyle=f-larger,malicious,malicious,0.9958269
https://medium.com/ted-fellows/how-to-discover-a-planet-cf176727ab3f?source=trending,safe,safe,0.003724575
https://collinsflg-my.sharepoint.com/:o:/g/personal/kristin_collinsfamilylaw_com/Euf0WzTyhJ9KqZXuZLzIxYABi4YLL8ikKpy9hZw5mqnk3w?e=l7OitQ,malicious,malicious,0.9795917
ultimate-guitar.com/tabs/misc_soundtrack_tabs.htm,safe,safe,0.0043045282
friendsterloginalert.007gb.com/,safe,safe,0.0062752366
u.to/caEsAg,safe,safe,0.045637667
travel.yahoo.com/p-hotel-1219972-tokyu_miyakojima_resort-i,safe,safe,0.007858992
http://winkerdecoracion.com/index.php?page=shop.browse&category_id=35&option=com_virtuemart&Itemid=29,malicious,malicious,0.9991614
akhilbhartiyejainmahasabha.in,malicious,malicious,0.9982808
www.twinkgayboys.net/www.paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13c0d.b1f8e2b4.a2116480e.e013d.2d86366.3d3fae.e89703d295494db97095.b4a2116480.ee01a0.5c5d80a13c03663d3f.aee897db1f8e263.663d3f.ae63.663d3f/1c728da6e6686c010eea302bfb2d0512/,safe,safe,0.116212964
beachcalifornia.com/things-to-do/pacheco-ca.html,safe,safe,0.0043045282
http://odon-hotel.ru/index.php?option=com_phocagallery&view=detail&catid=3:2012-04-01-04-38-14&id=12:rest&tmpl=component&Itemid=38,malicious,malicious,0.9969275
http://88.218.16.37/9dudiNwDI5cxFKk.exe,malicious,malicious,0.9993519
www.expertwebinstalls.com/tell_a_friend_script.html,malicious,malicious,0.98680675
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0000907,safe,safe,0.04911506
http://45.95.168.127/x0ox0ox0oxDefault/z0r0.mpsl,malicious,malicious,0.9990265
http://bjdfbh.com/ask/index.html,malicious,malicious,0.90011215
www.jmind.com/services/vacuum-pumps/,malicious,malicious,0.9816541
coursehero.com/file/1558216/sc0195/,safe,safe,0.017508209
lawschool.unlv.edu/faculty/jay-bybee.html,safe,safe,0.33165282
http://www.viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?UsingSSL=&amp;bshowgif=&amp;cmd=SignIn&amp;co_partnerId=2&amp;errmsg=&amp;i1=&amp;pUserId=&amp;pa1=&amp;pa2=&amp;pag,malicious,malicious,0.7377547
chem.byu.edu/users/mllee,safe,safe,0.4155795
www.thrysoee.dk/xtermcontrol/,malicious,malicious,0.9806215
youtube.com/watch?v=4tAXBvKseMA,safe,safe,0.0035988092
http://vergaralandscaping.com/sym,malicious,malicious,0.97345716
http://manola-souvanlasy.com/index.php?option=com_content&view=article&id=88:poeme-a-ma-fille-manometa&catid=44:poesies-et-philosophie&Itemid=73&limitstart=1,malicious,malicious,0.99926054
urlidea.com/www/fraternite.net.html,safe,safe,0.0055520535
urlidea.com/www/fraternite.net.html,safe,safe,0.0055520535
1st-name.com/male/bernard,safe,safe,0.041464865
www.econvergence.net/electro.htm,malicious,malicious,0.92426336
https://toulousa.com/omg/138EYJSFYHMS.exe,malicious,malicious,0.9990402
forumjar.com/list/659,safe,safe,0.0059506893
issue9mm.com/ericamaland.html,safe,safe,0.11908585
youtube.com/watch?v=nRQDhl5k77Y,safe,safe,0.0040429235
nydailynews.com/topics/Bel%20Air,safe,safe,0.011382878
https://medium.com/cuepoint/madonna-s-rapper-fetish-is-old-news-and-an-old-problem-881df565695a,safe,safe,0.001899898
http://teespring.com/fr/atp-shirt-sport-men?utm_campaign=atp-shirt-sport-men&utm_medium=oembed&utm_source=wordpress,safe,safe,0.0594064
archive.org/stream/cihm_29505/cihm_29505_djvu.txt,safe,safe,0.0024615526
42ou.com/wp-updates/security/login.php,safe,safe,0.037009
www.miraplacid.com/mp/,malicious,malicious,0.8803811
feltupbyjen.com/2007/08/big-john-from-rock-of-love-just-broke.html,safe,safe,0.0041095614
guardian.co.uk/film/filmblog/2011/aug/24/one-day-waste-tome-nicholls,safe,safe,0.09278536
canadaufo.blogspot.com/2009/03/montreal-quebec-three-pearl-white-ufos.html,safe,safe,0.027084708
