url_original,normalized_url,url_length,Shortining_Service,having_ip_address,subdomain_count,subdomain_ratio,path_depth,path_length,param_count,digit_letter_ratio,domain_entropy,path_entropy,total_special_char,special_char_ratio,risky_tld,tld_length,suspicious_word_count,url_upper_ratio,repeated_char_count,path_token_count,unique_bigrams,unique_trigrams,has_whois,domain_age_days,label
cheapassgamer.com/forums/archive/index.php/t-103120.html,http://cheapassgamer.com/forums/archive/index.php/t-103120.html,63,0,0,0,0.0,4,39,0,0.13043478260869565,3.3371753411230767,4.496815359832416,4,0.06349206349206349,0,3,0,0.0,3,4,3,2,1,8181,safe
http://www.aquamarinadivingtenerife.com/en/guest-book/280-05-december-2009-philip.html,http://aquamarinadivingtenerife.com/en/guest-book/280-05-december-2009-philip.html,82,0,0,0,0.0,3,47,0,0.15,3.753434386188785,4.406202288889614,7,0.08536585365853659,0,3,0,0.0,4,3,2,1,1,5977,malicious
cduniverse.com/productinfo.asp?pid=8556839,http://cduniverse.com/productinfo.asp?pid=8556839,49,0,0,0,0.0,1,16,1,0.20588235294117646,3.521640636343318,3.75,4,0.08163265306122448,0,3,0,0.0,3,1,0,0,1,9668,safe
montreal.about.com/b/2011/07/28/things-to-do-in-montreal-this-weekend-july-28-to-july-31-2011-osheaga-just-for-laughs-shakespeare-in-the-park.htm,http://montreal.about.com/b/2011/07/28/things-to-do-in-montreal-this-weekend-july-28-to-july-31-2011-osheaga-just-for-laughs-shakespeare-in-the-park.htm,152,1,0,1,0.05555555555555555,5,127,0,0.1523809523809524,3.4613201402110083,4.49041235047115,23,0.1513157894736842,0,3,0,0.0,5,5,4,3,1,9689,safe
kluis-amsterdam.nl,http://kluis-amsterdam.nl/,26,0,0,0,0.0,1,1,0,0.0,3.7254805569978675,-0.0,2,0.07692307692307693,0,2,0,0.0,2,0,0,0,1,0,malicious
greyandchic.com,http://greyandchic.com/,23,0,0,0,0.0,1,1,0,0.0,3.589898095464288,-0.0,1,0.043478260869565216,0,3,0,0.0,2,0,0,0,0,0,malicious
allhabs.net/tag/max-pacioretty/,http://allhabs.net/tag/max-pacioretty/,38,0,0,0,0.0,3,20,0,0.0,3.095795255000934,3.6086949695628423,2,0.05263157894736842,0,3,0,0.0,4,2,1,0,1,5964,safe
yelp.com/biz/skate-station-orange-park,http://yelp.com/biz/skate-station-orange-park,45,0,0,0,0.0,2,30,0,0.0,3.0,3.7898980954642876,4,0.08888888888888889,0,3,0,0.0,2,2,1,0,1,7952,safe
http://foroalcazares.com/index.php/noticias/articulos.1,http://foroalcazares.com/index.php/noticias/articulos.1,55,0,0,0,0.0,3,31,0,0.022222222222222223,3.29277019393699,4.026619294188054,3,0.05454545454545454,0,3,0,0.0,2,3,2,1,0,0,malicious
http://www.webcreators.gr/service-ypologiston/episkeui-kartas-grafikon.html,http://webcreators.gr/service-ypologiston/episkeui-kartas-grafikon.html,71,0,0,0,0.0,2,50,0,0.0,3.3248629576173565,4.2561746300696415,5,0.07042253521126761,0,2,0,0.0,2,2,1,0,1,0,malicious
bathroomsperth.com.au,http://bathroomsperth.com.au/,29,0,0,1,0.047619047619047616,1,1,0,0.0,3.594465636961452,-0.0,2,0.06896551724137931,0,2,0,0.0,3,0,0,0,1,0,malicious
http://royalfarm-eg.com/index.php?option=com_k2&view=item&id=37:mission-statement&Itemid=252,http://royalfarm-eg.com/index.php?option=com_k2&view=item&id=37:mission-statement&Itemid=252,92,0,0,0,0.0,1,10,4,0.08823529411764706,3.5,3.1219280948873624,13,0.14130434782608695,0,3,0,0.010869565217391304,3,1,0,0,0,0,malicious
content.usatoday.com/topics/more+articles/Steve+Alford,http://content.usatoday.com/topics/more+articles/Steve+Alford,61,0,0,1,0.05,3,34,0,0.0,3.4464393446710155,3.9986525468781666,4,0.06557377049180328,0,3,0,0.03278688524590164,2,3,2,1,1,11467,safe
superficie.sourceforge.net/index.html,http://superficie.sourceforge.net/index.html,44,0,0,1,0.038461538461538464,1,11,0,0.0,3.5325732575026203,3.4594316186372973,3,0.06818181818181818,0,3,0,0.0,2,1,0,0,1,9540,malicious
www.acme.com/java/software/Acme.JPM.Encoders.GifEncoder.html,http://acme.com/java/software/Acme.JPM.Encoders.GifEncoder.html,63,0,0,0,0.0,3,48,0,0.0,2.5,4.464661719245795,5,0.07936507936507936,0,3,0,0.1111111111111111,2,3,2,1,1,12575,malicious
www.cisco.com/web/learning/le3/learning_career_certifications_and_learning_paths_home.html,http://cisco.com/web/learning/le3/learning_career_certifications_and_learning_paths_home.html,93,0,0,0,0.0,4,77,0,0.012987012987012988,2.4193819456463714,4.103352287950849,8,0.08602150537634409,0,3,0,0.0,3,4,3,2,1,14009,malicious
http://badmildiou.com/bin/bg_99dedb26e1c9492794e9a6462a2fc9f3.exe,http://badmildiou.com/bin/bg_99dedb26e1c9492794e9a6462a2fc9f3.exe,65,0,0,0,0.0,2,44,0,0.5405405405405406,3.2359263506290326,4.015663722379787,3,0.046153846153846156,0,3,0,0.0,3,2,1,0,0,0,malicious
https://apbfiber.com/openme/77812345.exe,https://apbfiber.com/openme/77812345.exe,40,0,0,0,0.0,2,20,0,0.32,3.4182958340544896,3.7219280948873625,2,0.05,0,3,0,0.0,3,2,1,0,1,2152,malicious
amazon.com/Yours-Mine-Ours/dp/B000W4QA5S,http://amazon.com/Yours-Mine-Ours/dp/B000W4QA5S,47,0,0,0,0.0,3,30,0,0.15151515151515152,2.721928094887362,4.323231428797621,3,0.06382978723404255,0,3,0,0.1702127659574468,3,3,2,1,0,0,safe
http://104.248.114.137/telnetd,http://104.248.114.137/telnetd,30,0,1,2,0.13333333333333333,1,8,0,1.0909090909090908,2.739572261986723,2.5,3,0.1,0,3,0,0.0,3,1,0,0,1,0,malicious
amazon.com/Marilyn-Norman-Mailer/dp/0448010291,http://amazon.com/Marilyn-Norman-Mailer/dp/0448010291,53,0,0,0,0.0,3,36,0,0.29411764705882354,2.721928094887362,4.2527152789797045,3,0.05660377358490566,0,3,0,0.05660377358490566,3,3,2,1,0,0,safe
http://popupads.ir/blog/?tag=%d8%a8%db%8c%d8%b4%d8%aa%d8%b1%db%8c%d9%86-%d9%86%d8%b1%d8%ae-%d9%be%d8%a7%d9%be-%d8%a2%d9%be,http://popupads.ir/blog/?tag=%d8%a8%db%8c%d8%b4%d8%aa%d8%b1%db%8c%d9%86-%d9%86%d8%b1%d8%ae-%d9%be%d8%a7%d9%be-%d8%a2%d9%be,122,0,0,0,0.0,2,6,1,0.44642857142857145,3.0271691184406184,2.2516291673878226,36,0.29508196721311475,0,2,0,0.0,3,1,0,0,1,0,safe
i-esq.com/?q=Law-Ofcs-John-Bredfeldt-92626,http://i-esq.com/?q=Law-Ofcs-John-Bredfeldt-92626,49,0,0,0,0.0,1,1,1,0.15625,3.169925001442312,-0.0,8,0.16326530612244897,0,3,0,0.08163265306122448,2,0,0,0,1,1415,safe
https://pastebin.com/raw/ZLdHZ9Hw,https://pastebin.com/raw/ZLdHZ9Hw,33,0,0,0,0.0,2,13,0,0.038461538461538464,3.584962500721156,3.0850551027564768,1,0.030303030303030304,0,3,0,0.15151515151515152,2,2,1,0,1,8417,malicious
https://mitsui-jyuku.mixh.jp/uploads/76313687ead846bae3d6dc2187ebf1d00be.exe,https://mitsui-jyuku.mixh.jp/uploads/76313687ead846bae3d6dc2187ebf1d00be.exe,76,0,0,1,0.05,2,48,0,0.425531914893617,3.5464393446710156,4.175613740476478,4,0.05263157894736842,0,2,0,0.0,3,2,1,0,1,2611,malicious
https://hollywoodlife.com/2015/05/13/karrueche-tran-meets-royalty-cried-introduced-chris-brown-baby/,https://hollywoodlife.com/2015/05/13/karrueche-tran-meets-royalty-cried-introduced-chris-brown-baby/,100,0,0,0,0.0,5,75,0,0.10666666666666667,3.3371753411230762,4.366835483939287,9,0.09,0,3,0,0.0,6,4,3,2,1,9488,safe
http://denser-recognition.000webhostapp.com/BOAFULL3/1,http://denser-recognition.000webhostapp.com/BOAFULL3/1,54,0,0,1,0.027777777777777776,2,11,0,0.12195121951219512,4.0724312513221195,3.095795255000934,3,0.05555555555555555,0,3,0,0.12962962962962962,5,2,1,0,0,0,malicious
http://www.beriva.lt/index.html?di=aksesuarai,http://beriva.lt/index.html?di=aksesuarai,41,0,0,0,0.0,1,11,1,0.0,3.169925001442312,3.4594316186372973,4,0.0975609756097561,0,2,0,0.0,2,1,0,0,1,5142,malicious
can-amfootball.com/,http://can-amfootball.com/,26,0,0,0,0.0,1,1,0,0.0,3.3082708345352603,-0.0,2,0.07692307692307693,0,3,0,0.0,4,0,0,0,0,0,safe
https://educacion.rionegro.gov.ar/wpsecretaria/wp-content/themes/twentyfifteen/home/app-online/latampassa_2.0/ItauCard2020doorig/cadastro,https://educacion.rionegro.gov.ar/wpsecretaria/wp-content/themes/twentyfifteen/home/app-online/latampassa_2.0/ItauCard2020doorig/cadastro,137,0,0,2,0.08,9,104,0,0.05357142857142857,3.463465189601647,4.36006057236529,7,0.051094890510948905,0,2,0,0.014598540145985401,6,9,8,7,1,4289,malicious
ronald-long.com/,http://ronald-long.com/,23,0,0,0,0.0,1,1,0,0.0,3.323231428797621,-0.0,2,0.08695652173913043,0,3,0,0.0,2,0,0,0,0,0,safe
dorukosafe009.altervista.org,http://dorukosafe009.altervista.org/,36,0,0,1,0.03571428571428571,1,1,0,0.1111111111111111,3.9407598325400897,-0.0,2,0.05555555555555555,0,3,0,0.0,3,0,0,0,1,0,malicious
https://mitsui-jyuku.mixh.jp/uploads/22343fvasea.exe,https://mitsui-jyuku.mixh.jp/uploads/22343fvasea.exe,52,0,0,1,0.05,2,24,0,0.13157894736842105,3.5464393446710156,3.8553885422075336,4,0.07692307692307693,0,2,0,0.0,3,2,1,0,1,2611,malicious
http://www.rion.gov.gr/Default.aspx?tabid=332,http://rion.gov.gr/Default.aspx?tabid=332,41,0,0,1,0.09090909090909091,1,13,1,0.10344827586206896,2.7321588913645702,3.546593564294939,5,0.12195121951219512,0,2,0,0.024390243902439025,3,1,0,0,1,0,malicious
www.aspose.com/Products/Aspose.Obfuscator/,http://aspose.com/Products/Aspose.Obfuscator/,45,0,0,0,0.0,3,28,0,0.0,2.9219280948873623,3.896291529045928,2,0.044444444444444446,0,3,0,0.06666666666666667,2,2,1,0,1,8969,malicious
guardian.co.uk/film/filmblog/2011/aug/24/one-day-waste-tome-nicholls,http://guardian.co.uk/film/filmblog/2011/aug/24/one-day-waste-tome-nicholls,75,0,0,1,0.07142857142857142,6,54,0,0.1111111111111111,3.3787834934861753,4.344906659803883,6,0.08,0,2,0,0.0,4,6,5,4,1,10642,safe
annarbor.com/sports/former-wolverines-begin-climb-through-minor-league-ranks/,http://annarbor.com/sports/former-wolverines-begin-climb-through-minor-league-ranks/,84,0,0,0,0.0,3,65,0,0.0,2.918295834054489,4.184799591548084,8,0.09523809523809523,0,3,0,0.0,3,2,1,0,1,10987,safe
cloudfrontage.com,http://cloudfrontage.com/,25,0,0,0,0.0,1,1,0,0.0,3.6901165175936645,-0.0,1,0.04,0,3,0,0.0,2,0,0,0,1,4923,malicious
misionpsicologica.com,http://misionpsicologica.com/,29,0,0,0,0.0,1,1,0,0.0,3.213513256009071,-0.0,1,0.034482758620689655,0,3,0,0.0,2,0,0,0,0,0,malicious
blu-raydisc-reporter.com/,http://blu-raydisc-reporter.com/,32,0,0,0,0.0,1,1,0,0.0,3.918295834054489,-0.0,3,0.09375,0,3,0,0.0,2,0,0,0,1,228,safe
http://cmmtoronto.com/en/pastors/pastor-simone-monteiro,http://cmmtoronto.com/en/pastors/pastor-simone-monteiro,55,0,0,0,0.0,3,34,0,0.0,2.610577243331642,3.51734290050757,3,0.05454545454545454,0,3,0,0.0,3,3,2,1,0,0,malicious
imdb.com/name/nm1219541/,http://imdb.com/name/nm1219541/,31,0,0,0,0.0,3,16,0,0.4117647058823529,2.75,3.1556390622295662,1,0.03225806451612903,0,3,0,0.0,2,2,1,0,1,10851,safe
www.stevefryatt.org.uk/software/,http://stevefryatt.org.uk/software/,35,0,0,1,0.05555555555555555,2,10,0,0.0,3.5724312513221195,3.1219280948873624,2,0.05714285714285714,0,2,0,0.0,3,1,0,0,1,8886,malicious
www.deleveld.dds.nl/allegttf.htm,http://deleveld.dds.nl/allegttf.htm,35,0,0,1,0.06666666666666667,1,13,0,0.0,2.6062389286533896,3.180832987205441,3,0.08571428571428572,0,2,0,0.0,5,1,0,0,1,11315,malicious
samrobertsband.com/news/,http://samrobertsband.com/news/,31,0,0,0,0.0,2,6,0,0.0,3.5032583347756456,2.2516291673878226,1,0.03225806451612903,0,3,0,0.0,2,1,0,0,1,8340,safe
http://49.112.155.47:41014/Mozi.m,http://49.112.155.47:41014/Mozi.m,33,0,1,2,0.10526315789473684,1,7,0,1.6666666666666667,2.8603207778330444,2.8073549220576037,4,0.12121212121212122,0,8,0,0.030303030303030304,4,1,0,0,1,0,malicious
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FVl93yd4t27PAvNaW+%E6%80%A7%E3%81%AE%E8%99%9C%E3%81%AB,https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FVl93yd4t27PAvNaW+%E6%80%A7%E3%81%AE%E8%99%9C%E3%81%AB,200,0,0,0,0.0,1,5,1,0.7261904761904762,3.0271691184406184,2.321928094887362,51,0.255,0,3,0,0.185,5,1,0,0,1,9373,safe
www.hzmuma.com/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;,http://hzmuma.com/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;,79,0,0,0,0.0,2,4,2,0.0,2.8464393446710154,1.5,9,0.11392405063291139,0,3,2,0.0,3,1,0,0,1,376,safe
pbs.org/kenburns/baseball/about/credits7.html,http://pbs.org/kenburns/baseball/about/credits7.html,52,0,0,0,0.0,4,38,0,0.023809523809523808,2.8073549220576037,4.0433370526326025,2,0.038461538461538464,0,3,0,0.0,3,4,3,2,1,11112,safe
youtube.com/watch?v=0NkkUaNLQ-g,http://youtube.com/watch?v=0NkkUaNLQ-g,38,0,0,0,0.0,1,6,1,0.034482758620689655,3.095795255000934,2.584962500721156,4,0.10526315789473684,0,3,0,0.13157894736842105,3,1,0,0,0,0,safe
imdb.com/company/co0105971/,http://imdb.com/company/co0105971/,34,0,0,0,0.0,3,19,0,0.35,2.75,3.5766176449086657,1,0.029411764705882353,0,3,0,0.0,2,2,1,0,1,10851,safe
wn.com/James_Springer_White,http://wn.com/James_Springer_White,34,0,0,0,0.0,1,21,0,0.0,2.584962500721156,3.880179922675738,3,0.08823529411764706,0,3,0,0.08823529411764706,2,1,0,0,1,11139,safe
http://157.245.164.126/bins/hikati.arm5,http://157.245.164.126/bins/hikati.arm5,39,0,1,2,0.13333333333333333,2,17,0,0.7647058823529411,2.739572261986723,3.572469458770135,4,0.10256410256410256,0,3,0,0.0,2,2,1,0,1,0,malicious
wordiq.com/definition/United_States_Courts_of_Appeals,http://wordiq.com/definition/United_States_Courts_of_Appeals,60,0,0,0,0.0,2,43,0,0.0,3.1219280948873624,4.03383910398286,5,0.08333333333333333,0,3,0,0.06666666666666667,3,2,1,0,1,8030,safe
http://www.ipapypal.com.cci-biin.wibkoir-cmd.loggin-donrloggin.acccess-5264dfds65zr1ze54tze6z2z2egfzse4fs63sgthytr5tazzeet5.idees-territoires.com/,http://ipapypal.com.cci-biin.wibkoir-cmd.loggin-donrloggin.acccess-5264dfds65zr1ze54tze6z2z2egfzse4fs63sgthytr5tazzeet5.idees-territoires.com/,142,0,0,6,0.04477611940298507,1,1,0,0.1559633027522936,4.576675348157387,-0.0,12,0.08450704225352113,0,3,0,0.0,12,0,0,0,0,0,malicious
mylife.com/johnjonritter,http://mylife.com/johnjonritter,31,0,0,0,0.0,1,14,0,0.0,3.1219280948873624,3.0930692077718898,1,0.03225806451612903,0,3,0,0.0,3,1,0,0,1,10378,safe
facebook.com/pages/Integrated-Mixed-Martial-Arts-Australia/112003657406,http://facebook.com/pages/Integrated-Mixed-Martial-Arts-Australia/112003657406,78,0,0,0,0.0,3,59,0,0.21818181818181817,3.0220552088742005,4.456558888558153,5,0.0641025641025641,0,3,0,0.0641025641025641,5,3,2,1,0,0,safe
www.cityacu.net/de/epaypalnewvalid/ppp/paynet/omn/039eru83r73rt36g3gh2r/bingci/webscrcmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee75.php,http://cityacu.net/de/epaypalnewvalid/ppp/paynet/omn/039eru83r73rt36g3gh2r/bingci/webscrcmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee75.php,180,0,0,0,0.0,8,162,0,0.48623853211009177,3.095795255000934,4.881038950917614,7,0.03888888888888889,0,3,1,0.0,9,8,7,6,0,0,safe
https://apbfiber.com/openme/23020d200d42d3_18d30d11.exe,https://apbfiber.com/openme/23020d200d42d3_18d30d11.exe,55,0,0,0,0.0,2,35,0,0.5666666666666667,3.4182958340544896,3.679881418282093,3,0.05454545454545454,0,3,0,0.0,4,2,1,0,1,2152,malicious
http://stukkateur-fickinger.de/bilder/4-malerarbeiten/detail/4-malerarbeiten-01.html?tmpl=component,http://stukkateur-fickinger.de/bilder/4-malerarbeiten/detail/4-malerarbeiten-01.html?tmpl=component,99,0,0,0,0.0,4,54,1,0.05,3.762267390651494,3.8457470590190086,8,0.08080808080808081,0,2,0,0.0,3,4,3,2,0,0,malicious
http://www.ciblefamillebrandon.com/nos-nouvelles?start=2,http://ciblefamillebrandon.com/nos-nouvelles?start=2,52,0,0,0,0.0,1,14,1,0.023255813953488372,3.621175542919471,3.0930692077718898,4,0.07692307692307693,0,3,0,0.0,4,1,0,0,1,8390,malicious
http://www.spbshkaf.ru/catalog/category/01,http://spbshkaf.ru/catalog/category/01,38,0,0,0,0.0,3,20,0,0.06896551724137931,3.2776134368191157,3.4464393446710155,1,0.02631578947368421,0,2,0,0.0,2,3,2,1,0,0,malicious
icculus.org/lgfaq/gamelist.php?genre=Emulator,http://icculus.org/lgfaq/gamelist.php?genre=Emulator,52,0,0,0,0.0,2,19,1,0.0,3.095795255000934,3.721611723969901,4,0.07692307692307693,0,3,0,0.019230769230769232,3,2,1,0,1,9220,safe
http://www.rockabilly.it/richiesta-informazioni.html,http://rockabilly.it/richiesta-informazioni.html,48,0,0,0,0.0,1,28,0,0.0,3.3927474104487847,3.8927249051134325,3,0.0625,0,2,0,0.0,3,1,0,0,1,9696,malicious
linkedin.com/pub/denis-coderre-denis/27/7b6/780,http://linkedin.com/pub/denis-coderre-denis/27/7b6/780,54,0,0,0,0.0,5,35,0,0.19444444444444445,3.2516291673878226,3.9544425746945735,3,0.05555555555555555,0,3,0,0.0,3,5,4,3,1,8357,safe
http://www.zaehringer.org/index.php?option=com_wrapper&view=wrapper&Itemid=90,http://zaehringer.org/index.php?option=com_wrapper&view=wrapper&Itemid=90,73,0,0,0,0.0,1,10,3,0.034482758620689655,3.1820058147602133,3.1219280948873624,9,0.1232876712328767,0,3,0,0.0136986301369863,4,1,0,0,1,9323,malicious
initialsdbb.blogspot.com/2010/06/paris-texas-wim-wenders-and-robby.html,http://initialsdbb.blogspot.com/2010/06/paris-texas-wim-wenders-and-robby.html,78,1,0,1,0.041666666666666664,3,47,0,0.10344827586206896,3.6572682296173893,4.402695968966624,8,0.10256410256410256,0,3,0,0.0,4,3,2,1,0,0,safe
http://www.manohartravels.com/~dikod/m/,http://manohartravels.com/~dikod/m/,35,0,0,0,0.0,3,10,0,0.0,3.5724312513221195,2.6464393446710157,2,0.05714285714285714,0,3,0,0.0,2,2,1,0,1,6073,malicious
interoptika.hu,http://interoptika.hu/,22,0,0,0,0.0,1,1,0,0.0,3.521640636343318,-0.0,1,0.045454545454545456,0,2,0,0.0,2,0,0,0,1,0,malicious
locusbooks.wordpress.com/,http://locusbooks.wordpress.com/,32,0,0,1,0.041666666666666664,1,1,0,0.0,3.5178941476196224,-0.0,2,0.0625,0,3,0,0.0,4,0,0,0,1,9332,safe
www.cs.indiana.edu/~leake/INDEX.html,http://cs.indiana.edu/~leake/INDEX.html,39,0,0,1,0.07142857142857142,2,18,0,0.0,3.0930692077718898,3.8365916681089787,4,0.10256410256410256,0,3,0,0.1282051282051282,2,2,1,0,1,14446,malicious
asiawebdirect.com/japan/tokyo/minato/sheraton-miyako-hotel-tokyo/,http://asiawebdirect.com/japan/tokyo/minato/sheraton-miyako-hotel-tokyo/,72,1,0,0,0.0,5,48,0,0.0,3.616874605956222,3.7964526792218996,4,0.05555555555555555,0,3,0,0.0,2,4,3,2,1,9447,safe
imprimamais.com/joomla/cache/media/config.jpg,http://imprimamais.com/joomla/cache/media/config.jpg,52,0,0,0,0.0,4,30,0,0.0,2.923231428797621,3.831401845392172,2,0.038461538461538464,0,3,0,0.0,3,4,3,2,1,129,malicious
http://80.211.230.27:1691/dvrbot.x86,http://80.211.230.27:1691/dvrbot.x86,36,0,1,2,0.1111111111111111,1,11,0,1.4545454545454546,3.086048612313038,3.4594316186372973,4,0.1111111111111111,0,7,0,0.0,3,1,0,0,1,0,malicious
https://mitsui-jyuku.mixh.jp/uploads/879ODNO38B.exe,https://mitsui-jyuku.mixh.jp/uploads/879ODNO38B.exe,51,0,0,1,0.05,2,23,0,0.13513513513513514,3.5464393446710156,4.1757358691004915,4,0.0784313725490196,0,2,0,0.09803921568627451,2,2,1,0,1,2611,malicious
www.stonehill.org/vid_con.htm,http://stonehill.org/vid_con.htm,32,0,0,0,0.0,1,12,0,0.0,3.3927474104487847,3.584962500721156,3,0.09375,0,3,0,0.0,3,1,0,0,1,10802,malicious
http://218.89.74.108:51876/Mozi.m,http://218.89.74.108:51876/Mozi.m,33,0,1,2,0.10526315789473684,1,7,0,1.6666666666666667,3.221097250057957,2.8073549220576037,4,0.12121212121212122,0,9,0,0.030303030303030304,2,1,0,0,1,0,malicious
abebooks.com/book-search/kw/serge-leclaire/,http://abebooks.com/book-search/kw/serge-leclaire/,50,0,0,0,0.0,4,31,0,0.0,3.0220552088742005,3.716630891786866,3,0.06,0,3,0,0.0,4,3,2,1,1,10863,safe
en.wikipedia.org/wiki/June_Clark_(musician),http://en.wikipedia.org/wiki/June_Clark_(musician),50,0,0,1,0.0625,2,27,0,0.0,3.452819531114783,4.014146761422728,4,0.08,0,3,0,0.04,2,2,1,0,1,9016,safe
scoalamameipitesti.ro,http://scoalamameipitesti.ro/,29,0,0,0,0.0,1,1,0,0.0,3.463280517810811,-0.0,1,0.034482758620689655,0,2,0,0.0,2,0,0,0,0,0,malicious
experiencefestival.com/mack_lee_hill,http://experiencefestival.com/mack_lee_hill,43,0,0,0,0.0,1,14,0,0.0,3.7499025061628966,3.1820058147602133,3,0.06976744186046512,0,3,0,0.0,4,1,0,0,1,8402,safe
http://www.knaresboroughkitchens.co.uk/index.php/news/64-17-july-2012-knaresborough-kitchens-a-st-michaels-hospice,http://knaresboroughkitchens.co.uk/index.php/news/64-17-july-2012-knaresborough-kitchens-a-st-michaels-hospice,110,0,0,1,0.037037037037037035,3,76,0,0.09523809523809523,3.81008102052173,4.6040728686161,12,0.10909090909090909,0,2,0,0.0,2,3,2,1,1,9424,malicious
http://185.132.53.1/SBIDIOT/rtk,http://185.132.53.1/SBIDIOT/rtk,31,0,1,2,0.16666666666666666,2,12,0,0.6428571428571429,2.4591479170272446,3.2516291673878226,3,0.0967741935483871,0,1,0,0.22580645161290322,2,2,1,0,1,0,malicious
fifaworldcup1.com/wp-admin/meta/TT/Logon.php?LOB=RBGLogon&_pageLabel=page_logonform,http://fifaworldcup1.com/wp-admin/meta/TT/Logon.php?LOB=RBGLogon&_pageLabel=page_logonform,90,0,0,0,0.0,4,27,2,0.0136986301369863,3.7345216647797512,3.9121138909722286,9,0.1,0,3,0,0.12222222222222222,3,4,3,2,0,0,safe
https://mitsui-jyuku.mixh.jp/uploads/299N8Mk0.exe,https://mitsui-jyuku.mixh.jp/uploads/299N8Mk0.exe,49,0,0,1,0.05,2,21,0,0.14285714285714285,3.5464393446710156,4.106603137064474,4,0.08163265306122448,0,2,0,0.04081632653061224,3,2,1,0,1,2611,malicious
facebook.com/pages/David-Wilcox-Canada/60919877733,http://facebook.com/pages/David-Wilcox-Canada/60919877733,57,0,0,0,0.0,3,38,0,0.2972972972972973,3.0220552088742005,4.428995527160328,3,0.05263157894736842,0,3,0,0.05263157894736842,5,3,2,1,0,0,safe
makeup-artist-world.com/,http://makeup-artist-world.com/,31,0,0,0,0.0,1,1,0,0.0,4.001822825622231,-0.0,3,0.0967741935483871,0,3,0,0.0,2,0,0,0,1,192,safe
slumz.boxden.com/f87/ea-ski-please-fea-ice-cube-amazing-1549669/,http://slumz.boxden.com/f87/ea-ski-please-fea-ice-cube-amazing-1549669/,71,0,0,1,0.0625,3,48,0,0.19148936170212766,3.625,4.204115106190033,9,0.1267605633802817,0,3,0,0.0,3,2,1,0,1,9257,safe
education.yahoo.com/reference/encyclopedia/entry/Verendry,http://education.yahoo.com/reference/encyclopedia/entry/Verendry,64,0,0,1,0.05263157894736842,4,38,0,0.0,3.5110854081804272,3.467697500502939,2,0.03125,0,3,0,0.015625,3,4,3,2,1,11203,safe
http://222.138.150.125:53713/Mozi.m,http://222.138.150.125:53713/Mozi.m,35,0,1,2,0.09523809523809523,1,7,0,1.8888888888888888,2.951143017707788,2.8073549220576037,4,0.11428571428571428,0,9,0,0.02857142857142857,3,1,0,0,1,0,malicious
https://pastebin.com/raw/DafMrFAn,https://pastebin.com/raw/DafMrFAn,33,0,0,0,0.0,2,13,0,0.0,3.584962500721156,3.238901256602631,1,0.030303030303030304,0,3,0,0.12121212121212122,2,2,1,0,1,8417,malicious
http://polskizwiazekpokera.org/index.php?option=com_content&view=frontpage&Itemid=1&limit=1&date=2013-01-01,http://polskizwiazekpokera.org/index.php?option=com_content&view=frontpage&Itemid=1&limit=1&date=2013-01-01,107,0,0,0,0.0,1,10,5,0.1282051282051282,3.588354347173233,3.1219280948873624,15,0.14018691588785046,0,3,0,0.009345794392523364,2,1,0,0,1,454,malicious
edweb.sdsu.edu/courses/edtec670/,http://edweb.sdsu.edu/courses/edtec670/,39,0,0,1,0.07142857142857142,3,18,0,0.10714285714285714,2.6995138503199656,3.4193819456463714,2,0.05128205128205128,0,3,0,0.0,2,2,1,0,1,14317,malicious
capitalone123.com,http://capitalone123.com/,25,0,0,0,0.0,1,1,0,0.17647058823529413,3.7345216647797512,-0.0,1,0.04,0,3,0,0.0,2,0,0,0,0,0,malicious
metrolyrics.com/wake-up-call-lyrics-hawthorne-heights.html,http://metrolyrics.com/wake-up-call-lyrics-hawthorne-heights.html,65,0,0,0,0.0,1,43,0,0.0,3.3735572622751855,4.135940488298283,7,0.1076923076923077,0,3,0,0.0,3,1,0,0,1,8299,safe
http://pastehtml.com/view/bf3z2t0t7.html,http://pastehtml.com/view/bf3z2t0t7.html,40,0,0,0,0.0,2,20,0,0.13793103448275862,3.3927474104487847,3.9841837197791894,2,0.05,0,3,0,0.0,2,2,1,0,1,6080,malicious
pichinchaas.irtvmarket.com/internexo/jsp/loginbiometrico/loginBiometrico.jsp,http://pichinchaas.irtvmarket.com/internexo/jsp/loginbiometrico/loginBiometrico.jsp,83,1,0,1,0.038461538461538464,4,50,0,0.0,3.7671834678914613,3.9076013115120567,3,0.03614457831325301,0,3,1,0.012048192771084338,3,4,3,2,0,0,safe
